series,transfer,reading,od,Condition,Microtiter_plate_well,background,datetime
exp2,5,12,0.392,Methoxybenzoate 4 mM + Kan,C9,0.038,2026-04-15 06:01:47.345973
exp2,5,12,0.423,Methoxybenzoate 4 mM + Kan,D4,0.038,2026-04-15 06:01:47.345973
exp2,5,12,0.066,Methoxybenzoate 4 mM + Kan,D5,0.038,2026-04-15 06:01:47.345973
exp2,5,12,0.387,Methoxybenzoate 4 mM + Kan,D9,0.038,2026-04-15 06:01:47.345973
exp2,5,12,0.387,Methoxybenzoate 4 mM + Kan,D10,0.038,2026-04-15 06:01:47.345973
exp2,5,12,0.161,Methoxybenzoate 4 mM + Kan,E4,0.038,2026-04-15 06:01:47.345973
exp2,5,12,0.301,Methoxybenzoate 4 mM + Kan,E9,0.038,2026-04-15 06:01:47.345973
exp2,5,12,0.437,Methoxybenzoate 4 mM + Kan,F4,0.038,2026-04-15 06:01:47.345973
exp2,6,contam,0.035,Methoxybenzoate 4 mM + Kan,B4,0.0396111111111111,2026-04-15 06:09:10.582546
exp2,6,contam,0.036,Methoxybenzoate 4 mM + Kan,B5,0.0396111111111111,2026-04-15 06:09:10.582546
exp2,6,contam,0.036,Methoxybenzoate 4 mM + Kan,C4,0.0396111111111111,2026-04-15 06:09:10.582546
exp2,6,contam,0.038,Methoxybenzoate 4 mM + Kan,C9,0.0396111111111111,2026-04-15 06:09:10.582546
exp2,6,contam,0.037,Methoxybenzoate 4 mM + Kan,D4,0.0396111111111111,2026-04-15 06:09:10.582546
exp2,6,contam,0.037,Methoxybenzoate 4 mM + Kan,D5,0.0396111111111111,2026-04-15 06:09:10.582546
exp2,6,contam,0.035,Methoxybenzoate 4 mM + Kan,D9,0.0396111111111111,2026-04-15 06:09:10.582546
exp2,6,contam,0.036,Methoxybenzoate 4 mM + Kan,D10,0.0396111111111111,2026-04-15 06:09:10.582546
exp2,6,contam,0.037,Methoxybenzoate 4 mM + Kan,E4,0.0396111111111111,2026-04-15 06:09:10.582546
exp2,6,contam,0.036,Methoxybenzoate 4 mM + Kan,E9,0.0396111111111111,2026-04-15 06:09:10.582546
exp2,6,contam,0.039,Methoxybenzoate 4 mM + Kan,F4,0.0396111111111111,2026-04-15 06:09:10.582546
exp2,6,0,0.078,Methoxybenzoate 4 mM + Kan,B4,0.0386388888888889,2026-04-15 06:24:00.329314
exp2,6,0,0.042,Methoxybenzoate 4 mM + Kan,B5,0.0386388888888889,2026-04-15 06:24:00.329314
exp2,6,0,0.073,Methoxybenzoate 4 mM + Kan,C4,0.0386388888888889,2026-04-15 06:24:00.329314
exp2,6,0,0.075,Methoxybenzoate 4 mM + Kan,C9,0.0386388888888889,2026-04-15 06:24:00.329314
exp2,6,0,0.077,Methoxybenzoate 4 mM + Kan,D4,0.0386388888888889,2026-04-15 06:24:00.329314
exp2,6,0,0.038,Methoxybenzoate 4 mM + Kan,D5,0.0386388888888889,2026-04-15 06:24:00.329314
exp2,6,0,0.073,Methoxybenzoate 4 mM + Kan,D9,0.0386388888888889,2026-04-15 06:24:00.329314
exp2,6,0,0.069,Methoxybenzoate 4 mM + Kan,D10,0.0386388888888889,2026-04-15 06:24:00.329314
exp2,6,0,0.04,Methoxybenzoate 4 mM + Kan,E4,0.0386388888888889,2026-04-15 06:24:00.329314
exp2,6,0,0.067,Methoxybenzoate 4 mM + Kan,E9,0.0386388888888889,2026-04-15 06:24:00.329314
exp2,6,0,0.076,Methoxybenzoate 4 mM + Kan,F4,0.0386388888888889,2026-04-15 06:24:00.329314
exp2,6,1,0.118,Methoxybenzoate 4 mM + Kan,B4,0.0398611111111111,2026-04-15 08:33:18.224187
exp2,6,1,0.043,Methoxybenzoate 4 mM + Kan,B5,0.0398611111111111,2026-04-15 08:33:18.224187
exp2,6,1,0.122,Methoxybenzoate 4 mM + Kan,C4,0.0398611111111111,2026-04-15 08:33:18.224187
exp2,6,1,0.114,Methoxybenzoate 4 mM + Kan,C9,0.0398611111111111,2026-04-15 08:33:18.224187
exp2,6,1,0.128,Methoxybenzoate 4 mM + Kan,D4,0.0398611111111111,2026-04-15 08:33:18.224187
exp2,6,1,0.038,Methoxybenzoate 4 mM + Kan,D5,0.0398611111111111,2026-04-15 08:33:18.224187
exp2,6,1,0.117,Methoxybenzoate 4 mM + Kan,D9,0.0398611111111111,2026-04-15 08:33:18.224187
exp2,6,1,0.131,Methoxybenzoate 4 mM + Kan,D10,0.0398611111111111,2026-04-15 08:33:18.224187
exp2,6,1,0.043,Methoxybenzoate 4 mM + Kan,E4,0.0398611111111111,2026-04-15 08:33:18.224187
exp2,6,1,0.113,Methoxybenzoate 4 mM + Kan,E9,0.0398611111111111,2026-04-15 08:33:18.224187
exp2,6,1,0.138,Methoxybenzoate 4 mM + Kan,F4,0.0398611111111111,2026-04-15 08:33:18.224187
exp2,6,2,0.183,Methoxybenzoate 4 mM + Kan,B4,0.0390833333333333,2026-04-15 10:42:47.002635
exp2,6,2,0.042,Methoxybenzoate 4 mM + Kan,B5,0.0390833333333333,2026-04-15 10:42:47.002635
exp2,6,2,0.171,Methoxybenzoate 4 mM + Kan,C4,0.0390833333333333,2026-04-15 10:42:47.002635
exp2,6,2,0.153,Methoxybenzoate 4 mM + Kan,C9,0.0390833333333333,2026-04-15 10:42:47.002635
exp2,6,2,0.184,Methoxybenzoate 4 mM + Kan,D4,0.0390833333333333,2026-04-15 10:42:47.002635
exp2,6,2,0.039,Methoxybenzoate 4 mM + Kan,D5,0.0390833333333333,2026-04-15 10:42:47.002635
exp2,6,2,0.141,Methoxybenzoate 4 mM + Kan,D9,0.0390833333333333,2026-04-15 10:42:47.002635
exp2,6,2,0.182,Methoxybenzoate 4 mM + Kan,D10,0.0390833333333333,2026-04-15 10:42:47.002635
exp2,6,2,0.044,Methoxybenzoate 4 mM + Kan,E4,0.0390833333333333,2026-04-15 10:42:47.002635
exp2,6,2,0.165,Methoxybenzoate 4 mM + Kan,E9,0.0390833333333333,2026-04-15 10:42:47.002635
exp2,6,2,0.194,Methoxybenzoate 4 mM + Kan,F4,0.0390833333333333,2026-04-15 10:42:47.002635
exp2,6,3,0.204,Methoxybenzoate 4 mM + Kan,B4,0.0395277777777777,2026-04-15 12:55:05.335416
exp2,6,3,0.046,Methoxybenzoate 4 mM + Kan,B5,0.0395277777777777,2026-04-15 12:55:05.335416
exp2,6,3,0.188,Methoxybenzoate 4 mM + Kan,C4,0.0395277777777777,2026-04-15 12:55:05.335416
exp2,6,3,0.165,Methoxybenzoate 4 mM + Kan,C9,0.0395277777777777,2026-04-15 12:55:05.335416
exp2,6,3,0.207,Methoxybenzoate 4 mM + Kan,D4,0.0395277777777777,2026-04-15 12:55:05.335416
exp2,6,3,0.041,Methoxybenzoate 4 mM + Kan,D5,0.0395277777777777,2026-04-15 12:55:05.335416
exp2,6,3,0.159,Methoxybenzoate 4 mM + Kan,D9,0.0395277777777777,2026-04-15 12:55:05.335416
exp2,6,3,0.207,Methoxybenzoate 4 mM + Kan,D10,0.0395277777777777,2026-04-15 12:55:05.335416
exp2,6,3,0.048,Methoxybenzoate 4 mM + Kan,E4,0.0395277777777777,2026-04-15 12:55:05.335416
exp2,6,3,0.196,Methoxybenzoate 4 mM + Kan,E9,0.0395277777777777,2026-04-15 12:55:05.335416
exp2,6,3,0.215,Methoxybenzoate 4 mM + Kan,F4,0.0395277777777777,2026-04-15 12:55:05.335416
exp2,6,4,0.237,Methoxybenzoate 4 mM + Kan,B4,0.0394166666666666,2026-04-15 15:04:20.946785
exp2,6,4,0.047,Methoxybenzoate 4 mM + Kan,B5,0.0394166666666666,2026-04-15 15:04:20.946785
exp2,6,4,0.201,Methoxybenzoate 4 mM + Kan,C4,0.0394166666666666,2026-04-15 15:04:20.946785
exp2,6,4,0.175,Methoxybenzoate 4 mM + Kan,C9,0.0394166666666666,2026-04-15 15:04:20.946785
exp2,6,4,0.227,Methoxybenzoate 4 mM + Kan,D4,0.0394166666666666,2026-04-15 15:04:20.946785
exp2,6,4,0.041,Methoxybenzoate 4 mM + Kan,D5,0.0394166666666666,2026-04-15 15:04:20.946785
exp2,6,4,0.159,Methoxybenzoate 4 mM + Kan,D9,0.0394166666666666,2026-04-15 15:04:20.946785
exp2,6,4,0.233,Methoxybenzoate 4 mM + Kan,D10,0.0394166666666666,2026-04-15 15:04:20.946785
exp2,6,4,0.051,Methoxybenzoate 4 mM + Kan,E4,0.0394166666666666,2026-04-15 15:04:20.946785
exp2,6,4,0.231,Methoxybenzoate 4 mM + Kan,E9,0.0394166666666666,2026-04-15 15:04:20.946785
exp2,6,4,0.242,Methoxybenzoate 4 mM + Kan,F4,0.0394166666666666,2026-04-15 15:04:20.946785
exp2,6,5,0.277,Methoxybenzoate 4 mM + Kan,B4,0.0389722222222222,2026-04-15 17:13:47.050017
exp2,6,5,0.052,Methoxybenzoate 4 mM + Kan,B5,0.0389722222222222,2026-04-15 17:13:47.050017
exp2,6,5,0.218,Methoxybenzoate 4 mM + Kan,C4,0.0389722222222222,2026-04-15 17:13:47.050017
exp2,6,5,0.187,Methoxybenzoate 4 mM + Kan,C9,0.0389722222222222,2026-04-15 17:13:47.050017
exp2,6,5,0.256,Methoxybenzoate 4 mM + Kan,D4,0.0389722222222222,2026-04-15 17:13:47.050017
exp2,6,5,0.041,Methoxybenzoate 4 mM + Kan,D5,0.0389722222222222,2026-04-15 17:13:47.050017
exp2,6,5,0.184,Methoxybenzoate 4 mM + Kan,D9,0.0389722222222222,2026-04-15 17:13:47.050017
exp2,6,5,0.27,Methoxybenzoate 4 mM + Kan,D10,0.0389722222222222,2026-04-15 17:13:47.050017
exp2,6,5,0.058,Methoxybenzoate 4 mM + Kan,E4,0.0389722222222222,2026-04-15 17:13:47.050017
exp2,6,5,0.289,Methoxybenzoate 4 mM + Kan,E9,0.0389722222222222,2026-04-15 17:13:47.050017
exp2,6,5,0.284,Methoxybenzoate 4 mM + Kan,F4,0.0389722222222222,2026-04-15 17:13:47.050017
exp2,6,6,0.32,Methoxybenzoate 4 mM + Kan,B4,0.0385,2026-04-15 19:23:21.404893
exp2,6,6,0.059,Methoxybenzoate 4 mM + Kan,B5,0.0385,2026-04-15 19:23:21.404893
exp2,6,6,0.243,Methoxybenzoate 4 mM + Kan,C4,0.0385,2026-04-15 19:23:21.404893
exp2,6,6,0.199,Methoxybenzoate 4 mM + Kan,C9,0.0385,2026-04-15 19:23:21.404893
exp2,6,6,0.283,Methoxybenzoate 4 mM + Kan,D4,0.0385,2026-04-15 19:23:21.404893
exp2,6,6,0.044,Methoxybenzoate 4 mM + Kan,D5,0.0385,2026-04-15 19:23:21.404893
exp2,6,6,0.2,Methoxybenzoate 4 mM + Kan,D9,0.0385,2026-04-15 19:23:21.404893
exp2,6,6,0.309,Methoxybenzoate 4 mM + Kan,D10,0.0385,2026-04-15 19:23:21.404893
exp2,6,6,0.065,Methoxybenzoate 4 mM + Kan,E4,0.0385,2026-04-15 19:23:21.404893
exp2,6,6,0.345,Methoxybenzoate 4 mM + Kan,E9,0.0385,2026-04-15 19:23:21.404893
exp2,6,6,0.33,Methoxybenzoate 4 mM + Kan,F4,0.0385,2026-04-15 19:23:21.404893
exp2,6,7,0.373,Methoxybenzoate 4 mM + Kan,B4,0.0388611111111111,2026-04-15 21:32:30.079433
exp2,6,7,0.065,Methoxybenzoate 4 mM + Kan,B5,0.0388611111111111,2026-04-15 21:32:30.079433
exp2,6,7,0.284,Methoxybenzoate 4 mM + Kan,C4,0.0388611111111111,2026-04-15 21:32:30.079433
exp2,6,7,0.217,Methoxybenzoate 4 mM + Kan,C9,0.0388611111111111,2026-04-15 21:32:30.079433
exp2,6,7,0.312,Methoxybenzoate 4 mM + Kan,D4,0.0388611111111111,2026-04-15 21:32:30.079433
exp2,6,7,0.046,Methoxybenzoate 4 mM + Kan,D5,0.0388611111111111,2026-04-15 21:32:30.079433
exp2,6,7,0.221,Methoxybenzoate 4 mM + Kan,D9,0.0388611111111111,2026-04-15 21:32:30.079433
exp2,6,7,0.352,Methoxybenzoate 4 mM + Kan,D10,0.0388611111111111,2026-04-15 21:32:30.079433
exp2,6,7,0.073,Methoxybenzoate 4 mM + Kan,E4,0.0388611111111111,2026-04-15 21:32:30.079433
exp2,6,7,0.383,Methoxybenzoate 4 mM + Kan,E9,0.0388611111111111,2026-04-15 21:32:30.079433
exp2,6,7,0.384,Methoxybenzoate 4 mM + Kan,F4,0.0388611111111111,2026-04-15 21:32:30.079433
exp2,6,8,0.406,Methoxybenzoate 4 mM + Kan,B4,0.0387499999999999,2026-04-15 23:50:36.541444
exp2,6,8,0.12,Methoxybenzoate 4 mM + Kan,B5,0.0387499999999999,2026-04-15 23:50:36.541444
exp2,6,8,0.339,Methoxybenzoate 4 mM + Kan,C4,0.0387499999999999,2026-04-15 23:50:36.541444
exp2,6,8,0.244,Methoxybenzoate 4 mM + Kan,C9,0.0387499999999999,2026-04-15 23:50:36.541444
exp2,6,8,0.348,Methoxybenzoate 4 mM + Kan,D4,0.0387499999999999,2026-04-15 23:50:36.541444
exp2,6,8,0.05,Methoxybenzoate 4 mM + Kan,D5,0.0387499999999999,2026-04-15 23:50:36.541444
exp2,6,8,0.26,Methoxybenzoate 4 mM + Kan,D9,0.0387499999999999,2026-04-15 23:50:36.541444
exp2,6,8,0.406,Methoxybenzoate 4 mM + Kan,D10,0.0387499999999999,2026-04-15 23:50:36.541444
exp2,6,8,0.141,Methoxybenzoate 4 mM + Kan,E4,0.0387499999999999,2026-04-15 23:50:36.541444
exp2,6,8,0.39,Methoxybenzoate 4 mM + Kan,E9,0.0387499999999999,2026-04-15 23:50:36.541444
exp2,6,8,0.434,Methoxybenzoate 4 mM + Kan,F4,0.0387499999999999,2026-04-15 23:50:36.541444
exp2,6,9,0.413,Methoxybenzoate 4 mM + Kan,B4,0.0393055555555555,2026-04-16 02:00:03.007418
exp2,6,9,0.16,Methoxybenzoate 4 mM + Kan,B5,0.0393055555555555,2026-04-16 02:00:03.007418
exp2,6,9,0.393,Methoxybenzoate 4 mM + Kan,C4,0.0393055555555555,2026-04-16 02:00:03.007418
exp2,6,9,0.28,Methoxybenzoate 4 mM + Kan,C9,0.0393055555555555,2026-04-16 02:00:03.007418
exp2,6,9,0.409,Methoxybenzoate 4 mM + Kan,D4,0.0393055555555555,2026-04-16 02:00:03.007418
exp2,6,9,0.06,Methoxybenzoate 4 mM + Kan,D5,0.0393055555555555,2026-04-16 02:00:03.007418
exp2,6,9,0.295,Methoxybenzoate 4 mM + Kan,D9,0.0393055555555555,2026-04-16 02:00:03.007418
exp2,6,9,0.409,Methoxybenzoate 4 mM + Kan,D10,0.0393055555555555,2026-04-16 02:00:03.007418
exp2,6,9,0.173,Methoxybenzoate 4 mM + Kan,E4,0.0393055555555555,2026-04-16 02:00:03.007418
exp2,6,9,0.392,Methoxybenzoate 4 mM + Kan,E9,0.0393055555555555,2026-04-16 02:00:03.007418
exp2,6,9,0.436,Methoxybenzoate 4 mM + Kan,F4,0.0393055555555555,2026-04-16 02:00:03.007418
exp2,6,10,0.416,Methoxybenzoate 4 mM + Kan,B4,0.0393888888888888,2026-04-16 04:09:34.848405
exp2,6,10,0.187,Methoxybenzoate 4 mM + Kan,B5,0.0393888888888888,2026-04-16 04:09:34.848405
exp2,6,10,0.408,Methoxybenzoate 4 mM + Kan,C4,0.0393888888888888,2026-04-16 04:09:34.848405
exp2,6,10,0.325,Methoxybenzoate 4 mM + Kan,C9,0.0393888888888888,2026-04-16 04:09:34.848405
exp2,6,10,0.436,Methoxybenzoate 4 mM + Kan,D4,0.0393888888888888,2026-04-16 04:09:34.848405
exp2,6,10,0.072,Methoxybenzoate 4 mM + Kan,D5,0.0393888888888888,2026-04-16 04:09:34.848405
exp2,6,10,0.357,Methoxybenzoate 4 mM + Kan,D9,0.0393888888888888,2026-04-16 04:09:34.848405
exp2,6,10,0.41,Methoxybenzoate 4 mM + Kan,D10,0.0393888888888888,2026-04-16 04:09:34.848405
exp2,6,10,0.208,Methoxybenzoate 4 mM + Kan,E4,0.0393888888888888,2026-04-16 04:09:34.848405
exp2,6,10,0.392,Methoxybenzoate 4 mM + Kan,E9,0.0393888888888888,2026-04-16 04:09:34.848405
exp2,6,10,0.44,Methoxybenzoate 4 mM + Kan,F4,0.0393888888888888,2026-04-16 04:09:34.848405
exp2,6,11,0.417,Methoxybenzoate 4 mM + Kan,B4,0.0396388888888888,2026-04-16 06:19:18.482541
exp2,6,11,0.221,Methoxybenzoate 4 mM + Kan,B5,0.0396388888888888,2026-04-16 06:19:18.482541
exp2,6,11,0.414,Methoxybenzoate 4 mM + Kan,C4,0.0396388888888888,2026-04-16 06:19:18.482541
exp2,6,11,0.378,Methoxybenzoate 4 mM + Kan,C9,0.0396388888888888,2026-04-16 06:19:18.482541
exp2,6,11,0.438,Methoxybenzoate 4 mM + Kan,D4,0.0396388888888888,2026-04-16 06:19:18.482541
exp2,6,11,0.144,Methoxybenzoate 4 mM + Kan,D5,0.0396388888888888,2026-04-16 06:19:18.482541
exp2,6,11,0.392,Methoxybenzoate 4 mM + Kan,D9,0.0396388888888888,2026-04-16 06:19:18.482541
exp2,6,11,0.412,Methoxybenzoate 4 mM + Kan,D10,0.0396388888888888,2026-04-16 06:19:18.482541
exp2,6,11,0.253,Methoxybenzoate 4 mM + Kan,E4,0.0396388888888888,2026-04-16 06:19:18.482541
exp2,6,11,0.393,Methoxybenzoate 4 mM + Kan,E9,0.0396388888888888,2026-04-16 06:19:18.482541
exp2,6,11,0.441,Methoxybenzoate 4 mM + Kan,F4,0.0396388888888888,2026-04-16 06:19:18.482541
exp2,6,12,0.419,Methoxybenzoate 4 mM + Kan,B4,0.0411111111111111,2026-04-16 08:28:25.911437
exp2,6,12,0.27,Methoxybenzoate 4 mM + Kan,B5,0.0411111111111111,2026-04-16 08:28:25.911437
exp2,6,12,0.413,Methoxybenzoate 4 mM + Kan,C4,0.0411111111111111,2026-04-16 08:28:25.911437
exp2,6,12,0.4,Methoxybenzoate 4 mM + Kan,C9,0.0411111111111111,2026-04-16 08:28:25.911437
exp2,6,12,0.44,Methoxybenzoate 4 mM + Kan,D4,0.0411111111111111,2026-04-16 08:28:25.911437
exp2,6,12,0.181,Methoxybenzoate 4 mM + Kan,D5,0.0411111111111111,2026-04-16 08:28:25.911437
exp2,6,12,0.407,Methoxybenzoate 4 mM + Kan,D9,0.0411111111111111,2026-04-16 08:28:25.911437
exp2,6,12,0.411,Methoxybenzoate 4 mM + Kan,D10,0.0411111111111111,2026-04-16 08:28:25.911437
exp2,6,12,0.312,Methoxybenzoate 4 mM + Kan,E4,0.0411111111111111,2026-04-16 08:28:25.911437
exp2,6,12,0.392,Methoxybenzoate 4 mM + Kan,E9,0.0411111111111111,2026-04-16 08:28:25.911437
exp2,6,12,0.447,Methoxybenzoate 4 mM + Kan,F4,0.0411111111111111,2026-04-16 08:28:25.911437
exp2,7,contam,0.037,Methoxybenzoate 4 mM + Kan,B4,0.038,2026-04-16 08:35:37.575989
exp2,7,contam,0.036,Methoxybenzoate 4 mM + Kan,B5,0.038,2026-04-16 08:35:37.575989
exp2,7,contam,0.036,Methoxybenzoate 4 mM + Kan,C4,0.038,2026-04-16 08:35:37.575989
exp2,7,contam,0.038,Methoxybenzoate 4 mM + Kan,C9,0.038,2026-04-16 08:35:37.575989
exp2,7,contam,0.037,Methoxybenzoate 4 mM + Kan,D4,0.038,2026-04-16 08:35:37.575989
exp2,7,contam,0.033,Methoxybenzoate 4 mM + Kan,D5,0.038,2026-04-16 08:35:37.575989
exp2,7,contam,0.037,Methoxybenzoate 4 mM + Kan,D9,0.038,2026-04-16 08:35:37.575989
exp2,7,contam,0.035,Methoxybenzoate 4 mM + Kan,D10,0.038,2026-04-16 08:35:37.575989
exp2,7,contam,0.036,Methoxybenzoate 4 mM + Kan,E4,0.038,2026-04-16 08:35:37.575989
exp2,7,contam,0.034,Methoxybenzoate 4 mM + Kan,E9,0.038,2026-04-16 08:35:37.575989
exp2,7,contam,0.036,Methoxybenzoate 4 mM + Kan,F4,0.038,2026-04-16 08:35:37.575989
exp2,7,0,0.076,Methoxybenzoate 4 mM + Kan,B4,0.0375833333333333,2026-04-16 08:50:40.111508
exp2,7,0,0.07,Methoxybenzoate 4 mM + Kan,B5,0.0375833333333333,2026-04-16 08:50:40.111508
exp2,7,0,0.077,Methoxybenzoate 4 mM + Kan,C4,0.0375833333333333,2026-04-16 08:50:40.111508
exp2,7,0,0.074,Methoxybenzoate 4 mM + Kan,C9,0.0375833333333333,2026-04-16 08:50:40.111508
exp2,7,0,0.071,Methoxybenzoate 4 mM + Kan,D4,0.0375833333333333,2026-04-16 08:50:40.111508
exp2,7,0,0.039,Methoxybenzoate 4 mM + Kan,D5,0.0375833333333333,2026-04-16 08:50:40.111508
exp2,7,0,0.075,Methoxybenzoate 4 mM + Kan,D9,0.0375833333333333,2026-04-16 08:50:40.111508
exp2,7,0,0.069,Methoxybenzoate 4 mM + Kan,D10,0.0375833333333333,2026-04-16 08:50:40.111508
exp2,7,0,0.07,Methoxybenzoate 4 mM + Kan,E4,0.0375833333333333,2026-04-16 08:50:40.111508
exp2,7,0,0.07,Methoxybenzoate 4 mM + Kan,E9,0.0375833333333333,2026-04-16 08:50:40.111508
exp2,7,0,0.071,Methoxybenzoate 4 mM + Kan,F4,0.0375833333333333,2026-04-16 08:50:40.111508
exp2,7,1,0.123,Methoxybenzoate 4 mM + Kan,B4,0.0370833333333333,2026-04-16 11:00:07.152831
exp2,7,1,0.119,Methoxybenzoate 4 mM + Kan,B5,0.0370833333333333,2026-04-16 11:00:07.152831
exp2,7,1,0.128,Methoxybenzoate 4 mM + Kan,C4,0.0370833333333333,2026-04-16 11:00:07.152831
exp2,7,1,0.127,Methoxybenzoate 4 mM + Kan,C9,0.0370833333333333,2026-04-16 11:00:07.152831
exp2,7,1,0.133,Methoxybenzoate 4 mM + Kan,D4,0.0370833333333333,2026-04-16 11:00:07.152831
exp2,7,1,0.04,Methoxybenzoate 4 mM + Kan,D5,0.0370833333333333,2026-04-16 11:00:07.152831
exp2,7,1,0.122,Methoxybenzoate 4 mM + Kan,D9,0.0370833333333333,2026-04-16 11:00:07.152831
exp2,7,1,0.117,Methoxybenzoate 4 mM + Kan,D10,0.0370833333333333,2026-04-16 11:00:07.152831
exp2,7,1,0.129,Methoxybenzoate 4 mM + Kan,E4,0.0370833333333333,2026-04-16 11:00:07.152831
exp2,7,1,0.112,Methoxybenzoate 4 mM + Kan,E9,0.0370833333333333,2026-04-16 11:00:07.152831
exp2,7,1,0.135,Methoxybenzoate 4 mM + Kan,F4,0.0370833333333333,2026-04-16 11:00:07.152831
exp2,7,2,0.188,Methoxybenzoate 4 mM + Kan,B4,0.0392222222222222,2026-04-16 13:09:35.744313
exp2,7,2,0.206,Methoxybenzoate 4 mM + Kan,B5,0.0392222222222222,2026-04-16 13:09:35.744313
exp2,7,2,0.177,Methoxybenzoate 4 mM + Kan,C4,0.0392222222222222,2026-04-16 13:09:35.744313
exp2,7,2,0.188,Methoxybenzoate 4 mM + Kan,C9,0.0392222222222222,2026-04-16 13:09:35.744313
exp2,7,2,0.204,Methoxybenzoate 4 mM + Kan,D4,0.0392222222222222,2026-04-16 13:09:35.744313
exp2,7,2,0.045,Methoxybenzoate 4 mM + Kan,D5,0.0392222222222222,2026-04-16 13:09:35.744313
exp2,7,2,0.194,Methoxybenzoate 4 mM + Kan,D9,0.0392222222222222,2026-04-16 13:09:35.744313
exp2,7,2,0.165,Methoxybenzoate 4 mM + Kan,D10,0.0392222222222222,2026-04-16 13:09:35.744313
exp2,7,2,0.215,Methoxybenzoate 4 mM + Kan,E4,0.0392222222222222,2026-04-16 13:09:35.744313
exp2,7,2,0.142,Methoxybenzoate 4 mM + Kan,E9,0.0392222222222222,2026-04-16 13:09:35.744313
exp2,7,2,0.195,Methoxybenzoate 4 mM + Kan,F4,0.0392222222222222,2026-04-16 13:09:35.744313
exp2,7,3,0.221,Methoxybenzoate 4 mM + Kan,B4,0.0385833333333333,2026-04-16 15:25:21.872578
exp2,7,3,0.238,Methoxybenzoate 4 mM + Kan,B5,0.0385833333333333,2026-04-16 15:25:21.872578
exp2,7,3,0.195,Methoxybenzoate 4 mM + Kan,C4,0.0385833333333333,2026-04-16 15:25:21.872578
exp2,7,3,0.22,Methoxybenzoate 4 mM + Kan,C9,0.0385833333333333,2026-04-16 15:25:21.872578
exp2,7,3,0.239,Methoxybenzoate 4 mM + Kan,D4,0.0385833333333333,2026-04-16 15:25:21.872578
exp2,7,3,0.047,Methoxybenzoate 4 mM + Kan,D5,0.0385833333333333,2026-04-16 15:25:21.872578
exp2,7,3,0.221,Methoxybenzoate 4 mM + Kan,D9,0.0385833333333333,2026-04-16 15:25:21.872578
exp2,7,3,0.178,Methoxybenzoate 4 mM + Kan,D10,0.0385833333333333,2026-04-16 15:25:21.872578
exp2,7,3,0.25,Methoxybenzoate 4 mM + Kan,E4,0.0385833333333333,2026-04-16 15:25:21.872578
exp2,7,3,0.155,Methoxybenzoate 4 mM + Kan,E9,0.0385833333333333,2026-04-16 15:25:21.872578
exp2,7,3,0.222,Methoxybenzoate 4 mM + Kan,F4,0.0385833333333333,2026-04-16 15:25:21.872578
exp2,7,4,0.257,Methoxybenzoate 4 mM + Kan,B4,0.0385,2026-04-16 17:34:36.509658
exp2,7,4,0.275,Methoxybenzoate 4 mM + Kan,B5,0.0385,2026-04-16 17:34:36.509658
exp2,7,4,0.208,Methoxybenzoate 4 mM + Kan,C4,0.0385,2026-04-16 17:34:36.509658
exp2,7,4,0.253,Methoxybenzoate 4 mM + Kan,C9,0.0385,2026-04-16 17:34:36.509658
exp2,7,4,0.291,Methoxybenzoate 4 mM + Kan,D4,0.0385,2026-04-16 17:34:36.509658
exp2,7,4,0.05,Methoxybenzoate 4 mM + Kan,D5,0.0385,2026-04-16 17:34:36.509658
exp2,7,4,0.25,Methoxybenzoate 4 mM + Kan,D9,0.0385,2026-04-16 17:34:36.509658
exp2,7,4,0.194,Methoxybenzoate 4 mM + Kan,D10,0.0385,2026-04-16 17:34:36.509658
exp2,7,4,0.286,Methoxybenzoate 4 mM + Kan,E4,0.0385,2026-04-16 17:34:36.509658
exp2,7,4,0.166,Methoxybenzoate 4 mM + Kan,E9,0.0385,2026-04-16 17:34:36.509658
exp2,7,4,0.26,Methoxybenzoate 4 mM + Kan,F4,0.0385,2026-04-16 17:34:36.509658
exp2,7,5,0.301,Methoxybenzoate 4 mM + Kan,B4,0.0392222222222222,2026-04-16 19:44:02.247423
exp2,7,5,0.316,Methoxybenzoate 4 mM + Kan,B5,0.0392222222222222,2026-04-16 19:44:02.247423
exp2,7,5,0.224,Methoxybenzoate 4 mM + Kan,C4,0.0392222222222222,2026-04-16 19:44:02.247423
exp2,7,5,0.302,Methoxybenzoate 4 mM + Kan,C9,0.0392222222222222,2026-04-16 19:44:02.247423
exp2,7,5,0.355,Methoxybenzoate 4 mM + Kan,D4,0.0392222222222222,2026-04-16 19:44:02.247423
exp2,7,5,0.055,Methoxybenzoate 4 mM + Kan,D5,0.0392222222222222,2026-04-16 19:44:02.247423
exp2,7,5,0.299,Methoxybenzoate 4 mM + Kan,D9,0.0392222222222222,2026-04-16 19:44:02.247423
exp2,7,5,0.206,Methoxybenzoate 4 mM + Kan,D10,0.0392222222222222,2026-04-16 19:44:02.247423
exp2,7,5,0.332,Methoxybenzoate 4 mM + Kan,E4,0.0392222222222222,2026-04-16 19:44:02.247423
exp2,7,5,0.18,Methoxybenzoate 4 mM + Kan,E9,0.0392222222222222,2026-04-16 19:44:02.247423
exp2,7,5,0.309,Methoxybenzoate 4 mM + Kan,F4,0.0392222222222222,2026-04-16 19:44:02.247423
